"Subject","Chapter","Question No","Question","Option A","Option B","Option C","Option D","Correct Answer","Explanation","Image Reference"
"Operative Dentistry","5. Composites","23","What is the modern approach treatment of a discoloured crown?","Composite restoration","Full crown","Bleaching","Implant","C","'C' [AIPG-95]",""
"Operative Dentistry","5. Composites","24","Which of the following is not an appropriate material for composite hand instruments?","Stainless steel","Teflon","Teflon coated metal","Nonmetallic","A","'A' [KAR-01]",""
"Operative Dentistry","5. Composites","25","Improved marginal adaptation in a composite restoration can be achieved by:","Moisture free environment","Application of pressure","Acid etching","Continued packing","C","'C' [AIIMS-99]",""
"Operative Dentistry","5. Composites","26","Acid etching of enamel margins","Provides chemical retention","Provides mechanical retention","Is used as resistance form","Is used for pulp protection","B","'B' [KAR-98]",""
"Operative Dentistry","5. Composites","27","Core built up on a molar tooth should preferably be done with a chemically cured composite as:","Light cure resin lacks sufficient strength for a core","Core made with a light cure resin would be too opaque and esthetically unacceptable","core made with a light cure resin would be too brittle and would fracture easily","Its lower viscosity allows free flow of resin also around pins and post","A","'A' [AIIMS-01]",""
"Operative Dentistry","5. Composites","28","Sensitivity in gingival area of class II light cured composite restoration after 2 months is due to:","Improper cavity preparation at gingival margin","Curing from occlusal area only","Addition of resin in multiple increments","Curing from buccal and lingual aspect","C","'C' [AIIMS-01]",""
"Operative Dentistry","5. Composites","29","All of the following are true for light cure composite except:","Held at distance of 1mm from tooth","Use of orange glass shield for eye protection","curing cycle of 40-60 seconds","Adding increments of 1-2 mm","A","'A' [AIIMS-95]",""
"Operative Dentistry","5. Composites","30","Increased size of filler particle in composite:","Increases strength","Decreases surface roughness","Increases exposure time","decreases viscosity","A","'A' [AIIMS-95]",""
"Operative Dentistry","5. Composites","31","Cross-linking in resins helps increasing:","Strength","Hardness","Crazing resistance","All of the above","D","'D' [AIIMS-95]",""
"Operative Dentistry","5. Composites","32","Advantages of light activated composite resins are:","Extended working time","Reduced resistance to wear or abrasion","Better resistance to wear or abrasion","All of the above","C","'C' [KAR-97]",""
"Operative Dentistry","5. Composites","33","Shade determination of composite resin restoration on a tooth should be done:","Before placement of rubber dam","On a dry tooth","Under bright light","Using a dry shade guide","A","'A' [AIPG-95]",""
"Operative Dentistry","5. Composites","34","The penetration of the fissure sealant into the fissure:","Is not influenced by the wettability of the enamel","Is independent of the chemical composition of the enamel","Is the result of a chemical bond between the sealant and enamel","Must occur before the polymerization of the material","D","'D' [AIIMS-01]",""
"Operative Dentistry","5. Composites","35","In a deep cavity if a composite restoration is to be placed, there is a need for:","Calcium hydroxide base","Cavity varnish","Resin base","No need for any of the above","A","'A' [AIIMS-2K]",""
"Operative Dentistry","5. Composites","36","The microwave method of processing resin is better than the conventional in that it provides:","Better shine","Less porosity","Less shrinkage","Color stability","D","'D' [AIIMS-99]",""
"Operative Dentistry","5. Composites","37","Filled sealants are better than unfilled due to:","High viscosity","High strength","Cotton application","Low abrasion","B","'B' [AIPG-2K]",""
"Operative Dentistry","5. Composites","38","Polishing of composite is problematic due to:","Soft matrix and hard filler particles","Hard filler particles","Hardness of matrix and filler particles","None of the above","A","'A' [AIIMS-97]",""
"Operative Dentistry","5. Composites","39","Micro abrasion involves the use of:","Sulphuric acid","Acetic acid","Phosphoric acid","Hydrochloric acid","B","'B' [AIPG-04]",""
"Operative Dentistry","5. Composites","40","Inorganic phase of the composite aids in","Increasing mechanical strength","Decreasing the coefficient of thermal expansion","reducing the polymerization shrinkage","all of the above","D","'D' [AP-98]",""
"Operative Dentistry","5. Composites","41","The major constituent in composite is","BIS-GMA and UDMA","Glycol and Glycidine","GIC and Silicate","Zinc oxide","A","'A' [AP-03]",""
"Operative Dentistry","5. Composites","42","True about self etched primer is","Remove smear layer","Does not remove smear layer but binds it to dentin","Increase dentin permeability","Increase sensitivity","B","'B' [PGI-2011]",""
"Operative Dentistry","5. Composites","43","What is the wavelength of visible light used for curing light cure resin restorations?","400-420nm","420-475nm","300-370nm","475-500nm","B","'B' [AIPG-95, 05]",""
"Operative Dentistry","5. Composites","44","Final finishing of composite resin is usually done","At the same time when restoration is place","24 hours after restoration is placed","48 hours after restoration is placed","after 1 week of placement","B","'B' [KAR-98]",""
"Operative Dentistry","5. Composites","45","Which of the following properties is the most trouble some for composite materials used for posterior restorations?","Wear resistance","Water sorption","Coefficient of thermal expansion","Compressive strength","A","'A' [TNPSC-99]",""
"Operative Dentistry","5. Composites","46","Marginal leakage due to temperature changes commonly seen in","Amalgam alloy","Unfilled resin","filled resin","Gold alloy","B","'B' [AP-04,05; AIPG-89]",""
"Operative Dentistry","5. Composites","47","Shade selection is done with in how much time to avoid fatigue of eyes?","5 seconds","10 seconds","15 seconds","20 seconds","B","'B' [AIPG-2012, 2014]",""
"Operative Dentistry","5. Composites","48","Which lasers can be used to cure composite resins?","Argon","Nd YAG","Er YAG","CO₂","A","'A' [AP-05]",""
"Operative Dentistry","5. Composites","49","Microleakage is more in","Direct gold filling","Composite","Amalgam","GIC","C","'C' [AP-06]",""
"Operative Dentistry","5. Composites","50","About acid etching of dentin all are true, except:","It removes smear layer.","It expose collagen.","It opens dentinal tubules.","It increase surface energy.","D","'D' [AIIMS-06]",""
"Operative Dentistry","5. Composites","51","Ormocers are:","Organically modified ceramics","Inorganically modified ceramics","Organically modified Glass Ionomer Cement","Inorganically modified Glass Ionomer Cement","A","'A' [AI-05]",""
"Operative Dentistry","5. Composites","52","Nanofillers are in the range of:","10 - 100 microns","0.1 – 1 microns","0.01 – 0.1 microns","0.001 – 0.01 microns","D","'D' [AI-05]",""
"Operative Dentistry","5. Composites","53","The poly-acid modified composite are known as","Compomers","Hybrid Ionomers","Poly Carboxylates","Poly acrylates","A","'A' [AIPG-07, COMEDK-15]",""
"Operative Dentistry","5. Composites","54","Photopolymerization stress build-up can be reduced by","High density curing","Soft-start polymerization","Low density curing","Short exposure time","B","'B' [AIPG-07]",""
"Operative Dentistry","5. Composites","55","All of the following are disadvantages of composite restoration except:","Greater localized occlusal wear","Recurrent secondary caries","Technique sensitive","More time in replacement","A","'A' [AIIMS-06]",""
"Operative Dentistry","5. Composites","56","All of the following are true about polymerization shrinkage of composite resin except:","The more surface area of bonded structure causes LESS shrinkage compare to surface area of unbonded structure restoration.","Class-V composite restoration causes. Contraction more than gold restoration.","Etching and priming reduces shrinkages.","One third (1/3rd) of the enamel involves causes more shrinkage.","A","'A' [AIIMS-06]",""
"Operative Dentistry","5. Composites","57","Self etching primers","Simultaneously etch and prime dentin and enamel","Etches enamel only","Only bonds to enamel","Only removes smear layer","A","'A' [KCET-07]",""
"Operative Dentistry","5. Composites","58","Retention in a composite restoration is mainly attained by","Chemical adhesion","Acid etching & Bonding","Inverted Truncated shape","Undercuts","B","'B' [KCET-08]",""
"Operative Dentistry","5. Composites","59","Discoloration and accelerated wear is seen in composite restoration if a patient is using a tooth paste having","Stannous flouride","Calcium carbonate","Chloroform","Glycerin","C","'C' [KAR-02]",""
"Operative Dentistry","5. Composites","60","Whenever tooth structure is cut with bur residual organic and inorganic components form the","beilby layer","hybrid layer","smear layer","rubbish layer","C","'C' [AP-2013]",""
"Operative Dentistry","5. Composites","61","What is the approximate stress caused by polymerisation shrinkage of composite?","1 Mpa","5 Mpa","15 Mpa","30 Mpa","B","'B' [AIPG-09]",""
"Operative Dentistry","5. Composites","62","A Dentin 'Primer'?","Etches the dentin","It increases the surface energy & wets the dentin surface","Removes the smear layer","Conditions the dentin","B","'B' [AIPG-09]",""
"Operative Dentistry","5. Composites","63","Composites are not recommended for direct posterior restorations in all the following except:","Heavy occlusal stresses","Deep subgingival areas","Interim restorations","Isolation is not possible","C","'C' [UPSC-09]",""
"Operative Dentistry","5. Composites","64","Which of the following is most stable restoration for a G.V. Black class V unstable erosive lesion?","Acid etch composite","GIC","Resin modified GIC","Compomer","B","'B' [AIPG-09, AIIMS MAY- 2012]",""
"Operative Dentistry","5. Composites","65","Which of the following is material of choice in class V cavity with abfraction?","GIC","Hybrid composite","Microfilled composite","Compomer","A","'A' [AIPG-09]",""
"Operative Dentistry","5. Composites","66","When the concentration of the etchant is more than 50%, it forms a complex which prevents further dissolution. The complex is","hydroxyapatite","calcium phosphate","monocalcium phosphate monohydrate","none of the above","C","'C' [AP-09]",""
"Operative Dentistry","5. Composites","67","To prevent sensitivity caused by acid etching and to protect pulp in deep cavities which of the following should be used.","Ca(OH)₂, liner","ZOE","Light cured GIC liner","Varnish","A","'A' [AIIMS-08]",""
"Operative Dentistry","5. Composites","68","Slow or soft start polymerization is seen in","A.L.E.D. ligh cure units","Laser light cure units","Quartz-Tungsten-Halogen light cure units","PAC light cure units","A","'A' [AIIMS-08]",""
"Operative Dentistry","5. Composites","69","BIS-GMA in composites","Replaced strontium filler particles","Replaced acid soluble glass particles","Replaced silane coupling agents","Replaced methacrylate based matrix","D","'D' [KCET-10]",""
